Dataset,rank,source,target,source_index,target_index,hedges_g,absolute_hedges_g
ABIDE-I,315,ROI_008,ROI_075,7,74,-0.24229337146515567,0.24229337146515567
ABIDE-I,316,ROI_023,ROI_067,22,66,-0.24199302623868846,0.24199302623868846
ABIDE-I,317,ROI_028,ROI_024,27,23,-0.24160669388548356,0.24160669388548356
ABIDE-I,318,ROI_067,ROI_073,66,72,0.24156602142103623,0.24156602142103623
ABIDE-I,319,ROI_043,ROI_050,42,49,0.2414683507236497,0.2414683507236497
ABIDE-I,320,ROI_068,ROI_060,67,59,0.24142332249093595,0.24142332249093595
ABIDE-I,321,ROI_014,ROI_004,13,3,0.24142199405109732,0.24142199405109732
ABIDE-I,322,ROI_078,ROI_071,77,70,-0.2413078853239217,0.2413078853239217
ABIDE-I,323,ROI_076,ROI_090,75,89,0.24127333100936152,0.24127333100936152
ABIDE-I,324,ROI_045,ROI_088,44,87,-0.2410206713536381,0.2410206713536381
ABIDE-I,325,ROI_068,ROI_027,67,26,-0.24071432206294924,0.24071432206294924
ABIDE-I,326,ROI_082,ROI_036,81,35,0.2406653749474119,0.2406653749474119
ABIDE-I,327,ROI_031,ROI_024,30,23,-0.24043047814711008,0.24043047814711008
ABIDE-I,328,ROI_078,ROI_001,77,0,0.2400471762256947,0.2400471762256947
ABIDE-I,329,ROI_061,ROI_031,60,30,0.2400354805481209,0.2400354805481209
ABIDE-I,330,ROI_072,ROI_075,71,74,-0.23976733674742579,0.23976733674742579
ABIDE-I,331,ROI_088,ROI_023,87,22,-0.2395763741481481,0.2395763741481481
ABIDE-I,332,ROI_033,ROI_040,32,39,-0.2395317085815485,0.2395317085815485
ABIDE-I,333,ROI_077,ROI_071,76,70,-0.23897821548445825,0.23897821548445825
ABIDE-I,334,ROI_076,ROI_072,75,71,-0.23885028936089867,0.23885028936089867
ABIDE-I,335,ROI_085,ROI_045,84,44,-0.2386842915635691,0.2386842915635691
ABIDE-I,336,ROI_067,ROI_090,66,89,-0.2386571984318229,0.2386571984318229
ABIDE-I,337,ROI_059,ROI_032,58,31,0.23853926689334937,0.23853926689334937
ABIDE-I,338,ROI_071,ROI_070,70,69,0.23851149047202722,0.23851149047202722
ABIDE-I,339,ROI_019,ROI_001,18,0,-0.23824242543299748,0.23824242543299748
ABIDE-I,340,ROI_076,ROI_058,75,57,0.23815744394091365,0.23815744394091365
ABIDE-I,341,ROI_037,ROI_055,36,54,0.23803075221051737,0.23803075221051737
ABIDE-I,342,ROI_010,ROI_075,9,74,-0.23792238987472866,0.23792238987472866
ABIDE-I,343,ROI_026,ROI_016,25,15,0.23783873532459693,0.23783873532459693
ABIDE-I,344,ROI_078,ROI_063,77,62,0.23778354923704667,0.23778354923704667
ABIDE-I,345,ROI_082,ROI_075,81,74,0.23769772517360133,0.23769772517360133
ABIDE-I,346,ROI_074,ROI_057,73,56,0.23757977979775036,0.23757977979775036
ABIDE-I,347,ROI_069,ROI_074,68,73,0.23724470463640981,0.23724470463640981
ABIDE-I,348,ROI_025,ROI_088,24,87,-0.23636311795989928,0.23636311795989928
ABIDE-I,349,ROI_055,ROI_067,54,66,-0.23617415698209024,0.23617415698209024
ABIDE-I,350,ROI_004,ROI_031,3,30,-0.2360081800258908,0.2360081800258908
ABIDE-I,351,ROI_031,ROI_068,30,67,-0.2358852324087321,0.2358852324087321
ABIDE-I,352,ROI_061,ROI_046,60,45,0.23583286135757284,0.23583286135757284
ABIDE-I,353,ROI_055,ROI_050,54,49,-0.2356064992756737,0.2356064992756737
ABIDE-I,354,ROI_079,ROI_075,78,74,0.23536767358794827,0.23536767358794827
ABIDE-I,355,ROI_075,ROI_088,74,87,0.23513940743412626,0.23513940743412626
ABIDE-I,356,ROI_086,ROI_076,85,75,0.23507670869170444,0.23507670869170444
ABIDE-I,357,ROI_088,ROI_042,87,41,0.23459650742695184,0.23459650742695184
ABIDE-I,358,ROI_085,ROI_076,84,75,0.23456060509952625,0.23456060509952625
ABIDE-I,359,ROI_086,ROI_007,85,6,-0.23439218629277914,0.23439218629277914
ABIDE-I,360,ROI_031,ROI_007,30,6,0.23415314834590437,0.23415314834590437
ABIDE-I,361,ROI_035,ROI_078,34,77,-0.23399408877278988,0.23399408877278988
ABIDE-I,362,ROI_045,ROI_085,44,84,-0.23309580361684157,0.23309580361684157
ABIDE-I,363,ROI_019,ROI_034,18,33,0.23303671323683742,0.23303671323683742
ABIDE-I,364,ROI_085,ROI_075,84,74,0.23299064829207705,0.23299064829207705
ABIDE-I,365,ROI_037,ROI_087,36,86,0.23296910819474756,0.23296910819474756
ABIDE-I,366,ROI_034,ROI_060,33,59,0.23280237688228825,0.23280237688228825
ABIDE-I,367,ROI_034,ROI_059,33,58,0.23277004926208159,0.23277004926208159
ABIDE-I,368,ROI_057,ROI_072,56,71,0.23207508159577261,0.23207508159577261
ABIDE-I,369,ROI_009,ROI_087,8,86,-0.2319524964580809,0.2319524964580809
ABIDE-I,370,ROI_036,ROI_035,35,34,-0.23171984053771097,0.23171984053771097
ABIDE-I,371,ROI_045,ROI_090,44,89,-0.23162739911160013,0.23162739911160013
ABIDE-I,372,ROI_032,ROI_068,31,67,-0.23160269761090765,0.23160269761090765
ABIDE-I,373,ROI_058,ROI_004,57,3,0.23155976892002267,0.23155976892002267
ABIDE-I,374,ROI_055,ROI_060,54,59,-0.2315584252615231,0.2315584252615231
ABIDE-I,375,ROI_088,ROI_014,87,13,0.23149071573940183,0.23149071573940183
ABIDE-I,376,ROI_087,ROI_009,86,8,-0.23107464785828408,0.23107464785828408
ABIDE-I,377,ROI_062,ROI_054,61,53,-0.23092764172335123,0.23092764172335123
ABIDE-I,378,ROI_075,ROI_029,74,28,0.23081884168584893,0.23081884168584893
ABIDE-I,379,ROI_089,ROI_055,88,54,0.2307366447187247,0.2307366447187247
ABIDE-I,380,ROI_050,ROI_055,49,54,-0.23070783207954945,0.23070783207954945
ABIDE-I,381,ROI_028,ROI_031,27,30,-0.23062489284694684,0.23062489284694684
ABIDE-I,382,ROI_069,ROI_070,68,69,-0.23061256089317747,0.23061256089317747
ABIDE-I,383,ROI_037,ROI_088,36,87,0.2305432875639601,0.2305432875639601
ABIDE-I,384,ROI_078,ROI_076,77,75,-0.23020274500867483,0.23020274500867483
ABIDE-I,385,ROI_034,ROI_039,33,38,-0.2301815798526718,0.2301815798526718
ABIDE-I,386,ROI_073,ROI_067,72,66,0.23009218371009013,0.23009218371009013
ABIDE-I,387,ROI_042,ROI_085,41,84,0.22988724816817235,0.22988724816817235
ABIDE-I,388,ROI_081,ROI_007,80,6,0.22983144628763447,0.22983144628763447
ABIDE-I,389,ROI_039,ROI_031,38,30,-0.2297735591733893,0.2297735591733893
ABIDE-I,390,ROI_069,ROI_058,68,57,-0.22946789282027896,0.22946789282027896
ABIDE-I,391,ROI_014,ROI_077,13,76,-0.22897707201202022,0.22897707201202022
ABIDE-I,392,ROI_077,ROI_088,76,87,0.22880864068683754,0.22880864068683754
ABIDE-I,393,ROI_014,ROI_003,13,2,0.22870928648288824,0.22870928648288824
ABIDE-I,394,ROI_033,ROI_039,32,38,-0.2285082342828089,0.2285082342828089
ABIDE-I,395,ROI_077,ROI_056,76,55,0.22840827907222325,0.22840827907222325
ABIDE-I,396,ROI_021,ROI_013,20,12,0.2283509576124399,0.2283509576124399
ABIDE-I,397,ROI_034,ROI_051,33,50,0.22831721993059095,0.22831721993059095
ABIDE-I,398,ROI_073,ROI_085,72,84,0.22812664154874246,0.22812664154874246
ABIDE-I,399,ROI_014,ROI_029,13,28,-0.22799701117264556,0.22799701117264556
ABIDE-I,400,ROI_015,ROI_039,14,38,0.22798315929557025,0.22798315929557025
ABIDE-I,401,ROI_040,ROI_089,39,88,0.2279078600407378,0.2279078600407378
ABIDE-I,402,ROI_085,ROI_010,84,9,-0.22783288219782094,0.22783288219782094
ABIDE-I,403,ROI_062,ROI_003,61,2,0.22781544672691215,0.22781544672691215
ABIDE-I,404,ROI_062,ROI_053,61,52,-0.2277843551492199,0.2277843551492199
ABIDE-I,405,ROI_088,ROI_025,87,24,-0.22777529936382662,0.22777529936382662
ABIDE-I,406,ROI_072,ROI_038,71,37,-0.22709301546947927,0.22709301546947927
ABIDE-I,407,ROI_077,ROI_054,76,53,0.22707550732225268,0.22707550732225268
ABIDE-I,408,ROI_077,ROI_072,76,71,-0.22686069542199208,0.22686069542199208
ABIDE-I,409,ROI_078,ROI_031,77,30,-0.22680629800164256,0.22680629800164256
ABIDE-I,410,ROI_070,ROI_071,69,70,0.2265922382915046,0.2265922382915046
ABIDE-I,411,ROI_055,ROI_071,54,70,0.22654769107956718,0.22654769107956718
ABIDE-I,412,ROI_079,ROI_051,78,50,-0.22639110592791228,0.22639110592791228
ABIDE-I,413,ROI_039,ROI_068,38,67,-0.2263903850035643,0.2263903850035643
ABIDE-I,414,ROI_013,ROI_027,12,26,0.2263542047067181,0.2263542047067181
ABIDE-I,415,ROI_058,ROI_034,57,33,0.22622197215189152,0.22622197215189152
ABIDE-I,416,ROI_081,ROI_068,80,67,0.22593712922619363,0.22593712922619363
ABIDE-I,417,ROI_086,ROI_012,85,11,0.22581159154749653,0.22581159154749653
ABIDE-I,418,ROI_058,ROI_074,57,73,0.22580523452754794,0.22580523452754794
ABIDE-I,419,ROI_084,ROI_045,83,44,-0.22578738559299905,0.22578738559299905
ABIDE-I,420,ROI_029,ROI_016,28,15,-0.22574025802930028,0.22574025802930028
ABIDE-I,421,ROI_070,ROI_077,69,76,0.22565192857128027,0.22565192857128027
ABIDE-I,422,ROI_001,ROI_078,0,77,0.2256418751906688,0.2256418751906688
ABIDE-I,423,ROI_085,ROI_042,84,41,0.22560037809415495,0.22560037809415495
ABIDE-I,424,ROI_071,ROI_029,70,28,0.2255729588798342,0.2255729588798342
ABIDE-I,425,ROI_020,ROI_024,19,23,0.22554784393090563,0.22554784393090563
ABIDE-I,426,ROI_035,ROI_036,34,35,-0.22553320282291364,0.22553320282291364
ABIDE-I,427,ROI_026,ROI_034,25,33,-0.225479154196401,0.225479154196401
ABIDE-I,428,ROI_086,ROI_019,85,18,-0.22534316863113252,0.22534316863113252
ABIDE-I,429,ROI_078,ROI_051,77,50,0.2253151836769316,0.2253151836769316
ABIDE-I,430,ROI_078,ROI_026,77,25,-0.22530617566164676,0.22530617566164676
ABIDE-I,431,ROI_007,ROI_034,6,33,0.2250817048740868,0.2250817048740868
ABIDE-I,432,ROI_058,ROI_069,57,68,-0.22505816748033097,0.22505816748033097
ABIDE-I,433,ROI_054,ROI_062,53,61,-0.22482059047012629,0.22482059047012629
ABIDE-I,434,ROI_071,ROI_072,70,71,-0.2245780196614817,0.2245780196614817
ABIDE-I,435,ROI_031,ROI_004,30,3,-0.22447883868574975,0.22447883868574975
ABIDE-I,436,ROI_087,ROI_003,86,2,-0.22441002619961903,0.22441002619961903
ABIDE-I,437,ROI_006,ROI_078,5,77,-0.2243174286705759,0.2243174286705759
ABIDE-I,438,ROI_078,ROI_035,77,34,-0.22407953472354114,0.22407953472354114
ABIDE-I,439,ROI_072,ROI_036,71,35,-0.22391373689765723,0.22391373689765723
ABIDE-I,440,ROI_019,ROI_086,18,85,-0.2238058593284423,0.2238058593284423
ABIDE-I,441,ROI_077,ROI_074,76,73,-0.22379587505706702,0.22379587505706702
ABIDE-I,442,ROI_034,ROI_052,33,51,0.22372921814655072,0.22372921814655072
ABIDE-I,443,ROI_052,ROI_055,51,54,-0.22366020782780616,0.22366020782780616
ABIDE-I,444,ROI_061,ROI_032,60,31,0.22358569252338345,0.22358569252338345
ABIDE-I,445,ROI_051,ROI_079,50,78,-0.22354562493451252,0.22354562493451252
ABIDE-I,446,ROI_041,ROI_087,40,86,0.22351497374758922,0.22351497374758922
ABIDE-I,447,ROI_090,ROI_040,89,39,0.22347268444103732,0.22347268444103732
ABIDE-I,448,ROI_072,ROI_074,71,73,-0.22341763876605142,0.22341763876605142
ABIDE-I,449,ROI_060,ROI_068,59,67,0.22338751066021986,0.22338751066021986
ABIDE-I,450,ROI_061,ROI_067,60,66,0.22330653878181467,0.22330653878181467
ABIDE-I,451,ROI_038,ROI_033,37,32,-0.22288966971850865,0.22288966971850865
ABIDE-I,452,ROI_076,ROI_080,75,79,0.2225949835066556,0.2225949835066556
ABIDE-I,453,ROI_021,ROI_068,20,67,-0.22249523751005526,0.22249523751005526
ABIDE-I,454,ROI_032,ROI_036,31,35,-0.22242177344011602,0.22242177344011602
ABIDE-I,455,ROI_055,ROI_089,54,88,0.2224214797896738,0.2224214797896738
ABIDE-I,456,ROI_065,ROI_087,64,86,-0.22234047321478956,0.22234047321478956
ABIDE-I,457,ROI_040,ROI_031,39,30,-0.22228689699831075,0.22228689699831075
ABIDE-I,458,ROI_025,ROI_032,24,31,-0.2222229117637154,0.2222229117637154
ABIDE-I,459,ROI_025,ROI_024,24,23,-0.2221893805958215,0.2221893805958215
ABIDE-I,460,ROI_082,ROI_035,81,34,0.22201554676326887,0.22201554676326887
ABIDE-I,461,ROI_007,ROI_086,6,85,-0.22154223678185272,0.22154223678185272
ABIDE-I,462,ROI_068,ROI_073,67,72,0.22153571114952386,0.22153571114952386
ABIDE-I,463,ROI_076,ROI_017,75,16,0.2213651355639459,0.2213651355639459
ABIDE-I,464,ROI_041,ROI_023,40,22,0.22130103790237712,0.22130103790237712
ABIDE-I,465,ROI_008,ROI_024,7,23,0.221053256305302,0.221053256305302
ABIDE-I,466,ROI_052,ROI_043,51,42,0.22104653545576827,0.22104653545576827
ABIDE-I,467,ROI_034,ROI_003,33,2,0.2210237742318145,0.2210237742318145
ABIDE-I,468,ROI_009,ROI_077,8,76,-0.22100020010690188,0.22100020010690188
ABIDE-I,469,ROI_072,ROI_055,71,54,0.22076607496988676,0.22076607496988676
ABIDE-I,470,ROI_031,ROI_028,30,27,-0.2206506602044869,0.2206506602044869
ABIDE-I,471,ROI_024,ROI_027,23,26,-0.22065012772153694,0.22065012772153694
ABIDE-I,472,ROI_039,ROI_015,38,14,0.2205833151899818,0.2205833151899818
ABIDE-I,473,ROI_062,ROI_028,61,27,0.22044013868063636,0.22044013868063636
ABIDE-I,474,ROI_036,ROI_071,35,70,-0.22041525531364656,0.22041525531364656
ABIDE-I,475,ROI_090,ROI_029,89,28,-0.22035098874901118,0.22035098874901118
ABIDE-I,476,ROI_029,ROI_075,28,74,0.22032374982694838,0.22032374982694838
ABIDE-I,477,ROI_006,ROI_067,5,66,-0.2203118387342747,0.2203118387342747
ABIDE-I,478,ROI_024,ROI_020,23,19,0.2202671608534293,0.2202671608534293
ABIDE-I,479,ROI_049,ROI_032,48,31,0.2201733954313187,0.2201733954313187
ABIDE-I,480,ROI_044,ROI_038,43,37,-0.2201280653716707,0.2201280653716707
ABIDE-I,481,ROI_046,ROI_061,45,60,0.2199010355410829,0.2199010355410829
ABIDE-I,482,ROI_004,ROI_067,3,66,-0.21976929043656646,0.21976929043656646
ABIDE-I,483,ROI_073,ROI_016,72,15,-0.21975192341919486,0.21975192341919486
ABIDE-I,484,ROI_078,ROI_070,77,69,0.21973006806466944,0.21973006806466944
ABIDE-I,485,ROI_003,ROI_026,2,25,-0.21963512204424648,0.21963512204424648
ABIDE-I,486,ROI_007,ROI_046,6,45,0.21947308781447622,0.21947308781447622
ABIDE-I,487,ROI_034,ROI_088,33,87,-0.21920684841022187,0.21920684841022187
ABIDE-I,488,ROI_032,ROI_013,31,12,0.21910616624863166,0.21910616624863166
ABIDE-I,489,ROI_057,ROI_036,56,35,0.21895563537314627,0.21895563537314627
ABIDE-I,490,ROI_068,ROI_035,67,34,-0.21863302754102845,0.21863302754102845
ABIDE-I,491,ROI_028,ROI_012,27,11,0.21862356941352504,0.21862356941352504
ABIDE-I,492,ROI_076,ROI_077,75,76,-0.21838240767381623,0.21838240767381623
ABIDE-I,493,ROI_086,ROI_075,85,74,0.21825257032205234,0.21825257032205234
ABIDE-I,494,ROI_026,ROI_024,25,23,-0.21816357587805835,0.21816357587805835
ABIDE-I,495,ROI_090,ROI_047,89,46,-0.2181386885852184,0.2181386885852184
ABIDE-I,496,ROI_080,ROI_078,79,77,0.21808821870270784,0.21808821870270784
ABIDE-I,497,ROI_011,ROI_031,10,30,0.21777620362106692,0.21777620362106692
ABIDE-I,498,ROI_037,ROI_090,36,89,0.21775190667492864,0.21775190667492864
ABIDE-I,499,ROI_025,ROI_076,24,75,-0.217568287526712,0.217568287526712
ABIDE-I,500,ROI_086,ROI_034,85,33,-0.21741893767759002,0.21741893767759002
ABIDE-I,501,ROI_032,ROI_061,31,60,0.21733890883234575,0.21733890883234575
ABIDE-I,502,ROI_055,ROI_087,54,86,0.21724230327014207,0.21724230327014207
ABIDE-I,503,ROI_085,ROI_073,84,72,0.21717575551791876,0.21717575551791876
ABIDE-I,504,ROI_055,ROI_037,54,36,0.21716142023300308,0.21716142023300308
ABIDE-I,505,ROI_078,ROI_069,77,68,0.21713669195922664,0.21713669195922664
ABIDE-I,506,ROI_076,ROI_069,75,68,0.21710738938539215,0.21710738938539215
ABIDE-I,507,ROI_010,ROI_077,9,76,-0.2169975671617773,0.2169975671617773
ABIDE-I,508,ROI_024,ROI_025,23,24,-0.2169151514715731,0.2169151514715731
ABIDE-I,509,ROI_046,ROI_052,45,51,0.21680203764221864,0.21680203764221864
ABIDE-I,510,ROI_040,ROI_086,39,85,0.21663658675395286,0.21663658675395286
ABIDE-I,511,ROI_068,ROI_032,67,31,-0.21643211973752907,0.21643211973752907
ABIDE-I,512,ROI_077,ROI_001,76,0,0.2162883054428073,0.2162883054428073
ABIDE-I,513,ROI_034,ROI_090,33,89,-0.21618335109219525,0.21618335109219525
ABIDE-I,514,ROI_036,ROI_082,35,81,0.21618058620428063,0.21618058620428063
ABIDE-I,515,ROI_073,ROI_068,72,67,0.2157761169571524,0.2157761169571524
ABIDE-I,516,ROI_033,ROI_038,32,37,-0.2155250725481004,0.2155250725481004
ABIDE-I,517,ROI_067,ROI_062,66,61,0.21530354227252566,0.21530354227252566
ABIDE-I,518,ROI_031,ROI_013,30,12,0.21516041981748163,0.21516041981748163
ABIDE-I,519,ROI_023,ROI_087,22,86,-0.21511490155136584,0.21511490155136584
ABIDE-I,520,ROI_032,ROI_039,31,38,-0.21481900133870874,0.21481900133870874
ABIDE-I,521,ROI_001,ROI_019,0,18,-0.2147649692831156,0.2147649692831156
ABIDE-I,522,ROI_038,ROI_043,37,42,-0.21470350705429767,0.21470350705429767
ABIDE-I,523,ROI_060,ROI_034,59,33,0.2146030133678443,0.2146030133678443
ABIDE-I,524,ROI_032,ROI_058,31,57,0.21456139686594292,0.21456139686594292
ABIDE-I,525,ROI_068,ROI_031,67,30,-0.21444091841081375,0.21444091841081375
ABIDE-I,526,ROI_014,ROI_031,13,30,0.21434350089482765,0.21434350089482765
ABIDE-I,527,ROI_067,ROI_055,66,54,-0.21429112427180386,0.21429112427180386
ABIDE-I,528,ROI_065,ROI_086,64,85,-0.21426985620974517,0.21426985620974517
ABIDE-I,529,ROI_043,ROI_052,42,51,0.21420782395747767,0.21420782395747767
ABIDE-I,530,ROI_057,ROI_024,56,23,0.2142060991531973,0.2142060991531973
ABIDE-I,531,ROI_034,ROI_007,33,6,0.21405358576496542,0.21405358576496542
ABIDE-I,532,ROI_087,ROI_031,86,30,-0.2140346349621584,0.2140346349621584
ABIDE-I,533,ROI_068,ROI_021,67,20,-0.21384259775589887,0.21384259775589887
ABIDE-I,534,ROI_057,ROI_066,56,65,0.21374441972000713,0.21374441972000713
ABIDE-I,535,ROI_039,ROI_032,38,31,-0.21366158204138352,0.21366158204138352
ABIDE-I,536,ROI_078,ROI_032,77,31,-0.2136254342581618,0.2136254342581618
ABIDE-I,537,ROI_003,ROI_087,2,86,-0.21349212944497037,0.21349212944497037
ABIDE-I,538,ROI_029,ROI_071,28,70,0.21330995839935704,0.21330995839935704
ABIDE-I,539,ROI_076,ROI_055,75,54,0.213300694323055,0.213300694323055
ABIDE-I,540,ROI_055,ROI_059,54,58,-0.21325488504195245,0.21325488504195245
ABIDE-I,541,ROI_023,ROI_014,22,13,0.2131706029079103,0.2131706029079103
ABIDE-I,542,ROI_090,ROI_046,89,45,-0.21313705396951338,0.21313705396951338
ABIDE-I,543,ROI_018,ROI_063,17,62,-0.21306972271662783,0.21306972271662783
ABIDE-I,544,ROI_063,ROI_078,62,77,0.21302186461465927,0.21302186461465927
ABIDE-I,545,ROI_086,ROI_090,85,89,0.21293648110153277,0.21293648110153277
ABIDE-I,546,ROI_034,ROI_069,33,68,0.21287623263831917,0.21287623263831917
ABIDE-I,547,ROI_078,ROI_005,77,4,-0.2126359008155632,0.2126359008155632
ABIDE-I,548,ROI_025,ROI_078,24,77,-0.2125160888878551,0.2125160888878551
ABIDE-I,549,ROI_003,ROI_034,2,33,0.21239981120252796,0.21239981120252796
ABIDE-I,550,ROI_046,ROI_043,45,42,0.2120252647933754,0.2120252647933754
ABIDE-I,551,ROI_038,ROI_087,37,86,0.21202408234228173,0.21202408234228173
ABIDE-I,552,ROI_058,ROI_076,57,75,0.21185386867595485,0.21185386867595485
ABIDE-I,553,ROI_071,ROI_090,70,89,0.21177665519851768,0.21177665519851768
ABIDE-I,554,ROI_052,ROI_053,51,52,-0.2116802124392611,0.2116802124392611
ABIDE-I,555,ROI_066,ROI_057,65,56,0.21166620289622762,0.21166620289622762
ABIDE-I,556,ROI_071,ROI_086,70,85,0.21160879848118588,0.21160879848118588
ABIDE-I,557,ROI_086,ROI_040,85,39,0.21160749044176366,0.21160749044176366
ABIDE-I,558,ROI_040,ROI_034,39,33,-0.21159363293974032,0.21159363293974032
ABIDE-I,559,ROI_067,ROI_028,66,27,-0.21157531174456384,0.21157531174456384
ABIDE-I,560,ROI_052,ROI_046,51,45,0.2115720687794068,0.2115720687794068
ABIDE-I,561,ROI_007,ROI_032,6,31,0.21155342489960946,0.21155342489960946
ABIDE-I,562,ROI_064,ROI_028,63,27,0.21144357287364984,0.21144357287364984
ABIDE-I,563,ROI_043,ROI_045,42,44,0.2114306883876413,0.2114306883876413
ABIDE-I,564,ROI_023,ROI_028,22,27,-0.21140257575566715,0.21140257575566715
ABIDE-I,565,ROI_052,ROI_034,51,33,0.21136855793212117,0.21136855793212117
ABIDE-I,566,ROI_079,ROI_053,78,52,-0.21135538155275932,0.21135538155275932
ABIDE-I,567,ROI_008,ROI_070,7,69,0.2112150650419759,0.2112150650419759
ABIDE-I,568,ROI_080,ROI_034,79,33,-0.2111973843076996,0.2111973843076996
ABIDE-I,569,ROI_007,ROI_036,6,35,0.2110275973686575,0.2110275973686575
ABIDE-I,570,ROI_060,ROI_032,59,31,0.21091436016208792,0.21091436016208792
ABIDE-I,571,ROI_027,ROI_024,26,23,-0.21061052879384695,0.21061052879384695
ABIDE-I,572,ROI_077,ROI_018,76,17,0.21059861558692872,0.21059861558692872
ABIDE-I,573,ROI_024,ROI_008,23,7,0.21033434266631335,0.21033434266631335
ABIDE-I,574,ROI_006,ROI_077,5,76,-0.21022440147262067,0.21022440147262067
ABIDE-I,575,ROI_061,ROI_036,60,35,0.20995813241863148,0.20995813241863148
ABIDE-I,576,ROI_090,ROI_072,89,71,0.2099466316167875,0.2099466316167875
ABIDE-I,577,ROI_028,ROI_065,27,64,-0.20991654368358192,0.20991654368358192
ABIDE-I,578,ROI_050,ROI_041,49,40,-0.20990211729665528,0.20990211729665528
ABIDE-I,579,ROI_055,ROI_045,54,44,-0.20986194525025298,0.20986194525025298
ABIDE-I,580,ROI_070,ROI_066,69,65,0.2097943692646621,0.2097943692646621
ABIDE-I,581,ROI_075,ROI_008,74,7,-0.20946786292019148,0.20946786292019148
ABIDE-I,582,ROI_025,ROI_014,24,13,0.20931920779163976,0.20931920779163976
ABIDE-I,583,ROI_049,ROI_022,48,21,0.20912251938284016,0.20912251938284016
ABIDE-I,584,ROI_087,ROI_065,86,64,-0.20906389418731666,0.20906389418731666
ABIDE-I,585,ROI_040,ROI_090,39,89,0.2089997029793707,0.2089997029793707
ABIDE-I,586,ROI_030,ROI_023,29,22,0.20890881010650325,0.20890881010650325
ABIDE-I,587,ROI_082,ROI_072,81,71,0.20887242565384698,0.20887242565384698
ABIDE-I,588,ROI_045,ROI_084,44,83,-0.20884457210506152,0.20884457210506152
ABIDE-I,589,ROI_016,ROI_073,15,72,-0.20880303026981561,0.20880303026981561
ABIDE-I,590,ROI_025,ROI_003,24,2,-0.2084264299988169,0.2084264299988169
ABIDE-I,591,ROI_028,ROI_064,27,63,0.208397905150165,0.208397905150165
ABIDE-I,592,ROI_040,ROI_079,39,78,-0.20815883724303919,0.20815883724303919
ABIDE-I,593,ROI_027,ROI_014,26,13,0.20806515859737154,0.20806515859737154
ABIDE-I,594,ROI_031,ROI_037,30,36,-0.2080122069974907,0.2080122069974907
ABIDE-I,595,ROI_085,ROI_004,84,3,-0.20787143104650857,0.20787143104650857
ABIDE-I,596,ROI_028,ROI_062,27,61,0.2077261011898519,0.2077261011898519
ABIDE-I,597,ROI_003,ROI_062,2,61,0.20738596566867182,0.20738596566867182
ABIDE-I,598,ROI_005,ROI_085,4,84,-0.20704052321545974,0.20704052321545974
ABIDE-I,599,ROI_025,ROI_028,24,27,-0.2069301401834361,0.2069301401834361
ABIDE-I,600,ROI_080,ROI_081,79,80,-0.20692614443609406,0.20692614443609406
ABIDE-I,601,ROI_036,ROI_072,35,71,-0.20691706437134533,0.20691706437134533
ABIDE-I,602,ROI_058,ROI_066,57,65,0.2069088262900643,0.2069088262900643
ABIDE-I,603,ROI_046,ROI_007,45,6,0.20685974150290132,0.20685974150290132
ABIDE-I,604,ROI_026,ROI_035,25,34,-0.2068352591142799,0.2068352591142799
ABIDE-I,605,ROI_058,ROI_032,57,31,0.2067798802362209,0.2067798802362209
